timestamp,symbol,cash,position,equity
2026-04-15T17:18:58.094Z,EURUSD,88102.82,-4,99692.09
2026-04-15T17:18:59.103Z,XAUUSD,88102.82,0,99692.09
2026-04-15T17:19:01.066Z,EURUSD,88108.71,-4,99697.98
2026-04-15T17:19:02.082Z,XAUUSD,88108.71,0,99697.98
2026-04-15T17:19:05.038Z,EURUSD,88108.71,-4,99697.98
2026-04-15T17:19:06.036Z,XAUUSD,88114.59,0,99703.86
2026-04-15T17:19:08.069Z,EURUSD,88108.71,-4,99697.98
2026-04-15T17:19:09.064Z,XAUUSD,88108.71,0,99697.98
2026-04-15T17:19:12.070Z,EURUSD,88114.59,-4,99703.86
2026-04-15T17:19:13.072Z,XAUUSD,88111.64,0,99700.91
2026-04-15T17:19:15.048Z,EURUSD,88108.7,-4,99697.97
2026-04-15T17:19:16.060Z,XAUUSD,88105.76,0,99695.03
2026-04-15T17:19:19.054Z,EURUSD,88108.71,-4,99697.98
2026-04-15T17:19:20.066Z,XAUUSD,88105.76,0,99695.03
2026-04-15T17:19:22.090Z,EURUSD,88105.76,-4,99695.03
2026-04-15T17:19:23.048Z,XAUUSD,88108.71,0,99697.98
2026-04-15T17:19:29.075Z,EURUSD,88117.54,-4,99706.81
2026-04-15T17:19:30.080Z,XAUUSD,88117.54,0,99706.81
2026-04-15T17:19:31.309Z,EURUSD,88117.54,-4,99706.81
2026-04-15T17:19:32.303Z,XAUUSD,88117.55,0,99706.82
2026-04-15T17:19:36.060Z,EURUSD,88123.44,-4,99712.71
2026-04-15T17:19:37.075Z,XAUUSD,88123.44,0,99712.71
2026-04-15T17:19:38.288Z,EURUSD,88123.44,-4,99712.71
2026-04-15T17:19:39.294Z,XAUUSD,88126.39,0,99715.66
2026-04-15T17:19:43.056Z,EURUSD,88129.34,-4,99718.61
2026-04-15T17:19:44.059Z,XAUUSD,88129.34,0,99718.61
2026-04-15T17:19:45.314Z,EURUSD,88132.28,-4,99721.55
2026-04-15T17:19:46.314Z,XAUUSD,88132.27,0,99721.54
2026-04-15T17:19:50.056Z,EURUSD,88138.17,-4,99727.44
2026-04-15T17:19:51.071Z,XAUUSD,88141.12,0,99730.39
2026-04-15T17:19:52.276Z,EURUSD,88141.12,-4,99730.39
2026-04-15T17:19:53.325Z,XAUUSD,88135.22,0,99724.49
2026-04-15T17:19:57.049Z,EURUSD,88135.22,-4,99724.49
2026-04-15T17:19:58.059Z,XAUUSD,88138.16,0,99727.43
2026-04-15T17:19:59.305Z,EURUSD,88141.11,-4,99730.38
2026-04-15T17:20:04.067Z,EURUSD,88147.02,-4,99736.29
2026-04-15T17:20:05.047Z,XAUUSD,88144.06,0,99733.33
2026-04-15T17:20:05.802Z,EURUSD,88144.06,-4,99733.33
2026-04-15T17:20:06.804Z,XAUUSD,88144.06,0,99733.33
2026-04-15T17:20:11.078Z,EURUSD,88149.96,-4,99739.23
2026-04-15T17:20:12.091Z,XAUUSD,88147.01,0,99736.28
2026-04-15T17:20:12.789Z,EURUSD,88147.01,-4,99736.28
2026-04-15T17:20:13.789Z,XAUUSD,88144.06,0,99733.33
2026-04-15T17:20:18.070Z,EURUSD,88141.11,-4,99730.38
2026-04-15T17:20:19.039Z,XAUUSD,88138.17,0,99727.44
2026-04-15T17:20:19.829Z,EURUSD,88141.11,-4,99730.38
2026-04-15T17:20:20.795Z,XAUUSD,88141.11,0,99730.38
2026-04-15T17:20:25.031Z,EURUSD,88144.06,-4,99733.33
2026-04-15T17:20:26.089Z,XAUUSD,88144.06,0,99733.33
2026-04-15T17:20:26.802Z,EURUSD,88144.06,-4,99733.33
2026-04-15T17:20:27.811Z,XAUUSD,88149.95,0,99739.22
2026-04-15T17:20:32.053Z,EURUSD,88149.95,-4,99739.22
2026-04-15T17:20:33.063Z,XAUUSD,88149.95,0,99739.22
2026-04-15T17:20:33.847Z,EURUSD,88149.95,-4,99739.22
2026-04-15T17:20:34.803Z,XAUUSD,88149.95,0,99739.22
2026-04-15T17:20:39.062Z,EURUSD,88144.07,-4,99733.34
2026-04-15T17:20:40.064Z,XAUUSD,88144.07,0,99733.34
2026-04-15T17:20:40.836Z,EURUSD,88144.07,-4,99733.34
2026-04-15T17:20:41.799Z,XAUUSD,88147.01,0,99736.28
2026-04-15T17:20:46.056Z,EURUSD,88152.9,-4,99742.17
2026-04-15T17:20:47.073Z,XAUUSD,88152.9,0,99742.17
2026-04-15T17:20:47.838Z,EURUSD,88155.85,-4,99745.12
2026-04-15T17:20:48.789Z,XAUUSD,88155.85,0,99745.12
2026-04-15T17:20:53.063Z,EURUSD,88161.74,-4,99751.01
2026-04-15T17:20:54.066Z,XAUUSD,88164.69,0,99753.96
2026-04-15T17:20:54.821Z,EURUSD,88164.69,-4,99753.96
2026-04-15T17:20:55.776Z,XAUUSD,88164.69,0,99753.96
2026-04-15T17:21:00.064Z,EURUSD,88164.68,-4,99753.95
2026-04-15T17:21:01.080Z,XAUUSD,88164.68,0,99753.95
2026-04-15T17:21:01.776Z,EURUSD,88164.68,-4,99753.95
2026-04-15T17:21:07.063Z,EURUSD,88176.46,-4,99765.73
2026-04-15T17:21:08.067Z,XAUUSD,88161.73,0,99751
2026-04-15T17:21:08.795Z,EURUSD,88161.73,-4,99751
2026-04-15T17:21:14.046Z,EURUSD,88161.73,-4,99751
2026-04-15T17:21:15.093Z,XAUUSD,88161.73,0,99751
2026-04-15T17:21:15.304Z,EURUSD,88167.63,-4,99756.9
2026-04-15T17:21:16.305Z,XAUUSD,88167.63,0,99756.9
2026-04-15T17:21:21.068Z,EURUSD,88141.09,-4,99730.36
2026-04-15T17:21:22.066Z,XAUUSD,88135.2,0,99724.47
2026-04-15T17:21:22.291Z,EURUSD,88135.2,-4,99724.47
2026-04-15T17:21:23.293Z,XAUUSD,88141.1,0,99730.37
2026-04-15T17:21:28.059Z,EURUSD,88138.16,-4,99727.43
2026-04-15T17:21:29.066Z,XAUUSD,88144.06,0,99733.33
2026-04-15T17:21:29.322Z,EURUSD,88144.06,-4,99733.33
2026-04-15T17:21:30.278Z,XAUUSD,88144.06,0,99733.33
2026-04-15T17:21:35.058Z,EURUSD,88149.94,-4,99739.21
2026-04-15T17:21:36.058Z,XAUUSD,88149.94,0,99739.21
2026-04-15T17:21:36.306Z,EURUSD,88149.94,-4,99739.21
2026-04-15T17:21:37.309Z,XAUUSD,88149.94,0,99739.21
2026-04-15T17:21:42.089Z,EURUSD,88149.94,-4,99739.21
2026-04-15T17:21:43.045Z,XAUUSD,88149.94,0,99739.21
2026-04-15T17:21:43.533Z,EURUSD,88149.94,-4,99739.21
2026-04-15T17:21:44.529Z,XAUUSD,88149.94,0,99739.21
2026-04-15T17:21:49.047Z,EURUSD,88149.94,-4,99739.21
2026-04-15T17:21:50.051Z,XAUUSD,88149.94,0,99739.21
2026-04-15T17:21:50.320Z,EURUSD,88149.94,-4,99739.21
2026-04-15T17:21:51.321Z,XAUUSD,88149.94,0,99739.21
2026-04-15T17:21:56.080Z,EURUSD,88155.84,-4,99745.11
2026-04-15T17:21:57.320Z,XAUUSD,88155.84,0,99745.11
2026-04-15T17:21:57.325Z,EURUSD,88155.84,-4,99745.11
2026-04-15T17:21:58.280Z,XAUUSD,88155.84,0,99745.11
2026-04-15T17:22:03.304Z,EURUSD,88158.79,-4,99748.06
2026-04-15T17:22:04.302Z,EURUSD,88164.68,-4,99753.95
2026-04-15T17:22:04.310Z,XAUUSD,88164.68,0,99753.95
2026-04-15T17:22:05.327Z,XAUUSD,88164.68,0,99753.95
2026-04-15T17:22:10.802Z,EURUSD,88138.16,-4,99727.43
2026-04-15T17:22:11.279Z,EURUSD,88138.16,-4,99727.43
2026-04-15T17:22:11.810Z,XAUUSD,88138.16,0,99727.43
2026-04-15T17:22:12.299Z,XAUUSD,88138.16,0,99727.43
2026-04-15T17:22:17.809Z,EURUSD,88141.1,-4,99730.37
2026-04-15T17:22:18.299Z,EURUSD,88141.1,-4,99730.37
2026-04-15T17:22:18.809Z,XAUUSD,88141.1,0,99730.37
2026-04-15T17:22:19.313Z,XAUUSD,88141.1,0,99730.37
2026-04-15T17:22:24.818Z,EURUSD,88141.1,-4,99730.37
2026-04-15T17:22:25.305Z,EURUSD,88141.1,-4,99730.37
2026-04-15T17:22:25.829Z,XAUUSD,88141.1,0,99730.37
2026-04-15T17:22:26.301Z,XAUUSD,88144.05,0,99733.32
2026-04-15T17:22:31.804Z,EURUSD,88141.1,-4,99730.37
2026-04-15T17:22:32.303Z,EURUSD,88141.1,-4,99730.37
2026-04-15T17:22:32.811Z,XAUUSD,88144.05,0,99733.32
2026-04-15T17:22:33.303Z,XAUUSD,88144.05,0,99733.32
2026-04-15T17:22:38.839Z,EURUSD,88147,-4,99736.27
2026-04-15T17:22:39.299Z,EURUSD,88147,-4,99736.27
2026-04-15T17:22:39.837Z,XAUUSD,88144.05,0,99733.32
2026-04-15T17:22:40.300Z,XAUUSD,88144.05,0,99733.32
2026-04-15T17:22:45.820Z,EURUSD,88144.05,-4,99733.32
2026-04-15T17:22:46.343Z,EURUSD,88149.94,-4,99739.21
2026-04-15T17:22:46.833Z,XAUUSD,88146.99,0,99736.26
2026-04-15T17:22:47.313Z,XAUUSD,88146.99,0,99736.26
2026-04-15T17:22:52.823Z,EURUSD,88147,-4,99736.27
2026-04-15T17:22:53.341Z,EURUSD,88147,-4,99736.27
2026-04-15T17:22:53.838Z,XAUUSD,88147,0,99736.27
2026-04-15T17:22:54.309Z,XAUUSD,88147,0,99736.27
2026-04-15T17:22:59.790Z,EURUSD,88147,-4,99736.27
2026-04-15T17:23:00.342Z,EURUSD,88144.05,-4,99733.32
2026-04-15T17:23:00.843Z,XAUUSD,88144.05,0,99733.32
2026-04-15T17:23:01.302Z,XAUUSD,88158.79,0,99748.06
2026-04-15T17:23:06.828Z,EURUSD,88135.2,-4,99724.47
2026-04-15T17:23:07.294Z,EURUSD,88135.2,-4,99724.47
2026-04-15T17:23:07.799Z,XAUUSD,88135.2,0,99724.47
2026-04-15T17:23:08.297Z,XAUUSD,88135.2,0,99724.47
2026-04-15T17:23:13.834Z,EURUSD,88144.06,-4,99733.33
2026-04-15T17:23:14.319Z,EURUSD,88144.06,-4,99733.33
2026-04-15T17:23:14.800Z,XAUUSD,88138.15,0,99727.42
2026-04-15T17:23:15.286Z,XAUUSD,88138.15,0,99727.42
2026-04-15T17:23:20.830Z,EURUSD,88132.27,-4,99721.54
2026-04-15T17:23:21.589Z,EURUSD,88132.27,-4,99721.54
2026-04-15T17:23:21.834Z,XAUUSD,88132.27,0,99721.54
2026-04-15T17:23:22.541Z,XAUUSD,88132.27,0,99721.54
2026-04-15T17:23:27.825Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:23:28.567Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:23:28.826Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:23:29.571Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:23:34.812Z,EURUSD,88135.21,-4,99724.48
2026-04-15T17:23:35.546Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:23:35.822Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:23:36.554Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:23:41.824Z,EURUSD,88132.26,-4,99721.53
2026-04-15T17:23:42.573Z,EURUSD,88135.21,-4,99724.48
2026-04-15T17:23:42.776Z,XAUUSD,88135.21,0,99724.48
2026-04-15T17:23:43.588Z,XAUUSD,88135.21,0,99724.48
2026-04-15T17:23:48.815Z,EURUSD,88135.21,-4,99724.48
2026-04-15T17:23:49.578Z,EURUSD,88135.21,-4,99724.48
2026-04-15T17:23:49.813Z,XAUUSD,88135.21,0,99724.48
2026-04-15T17:23:50.544Z,XAUUSD,88135.21,0,99724.48
2026-04-15T17:23:55.791Z,EURUSD,88135.21,-4,99724.48
2026-04-15T17:23:56.571Z,EURUSD,88132.26,-4,99721.53
2026-04-15T17:23:57.568Z,XAUUSD,88132.26,0,99721.53
2026-04-15T17:24:02.581Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:24:03.579Z,XAUUSD,88132.27,0,99721.54
2026-04-15T17:24:03.606Z,EURUSD,88132.27,-4,99721.54
2026-04-15T17:24:04.556Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:24:09.803Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:24:10.575Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:24:10.810Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:24:11.529Z,XAUUSD,88132.26,0,99721.53
2026-04-15T17:24:16.822Z,EURUSD,88129.33,-4,99718.6
2026-04-15T17:24:17.792Z,XAUUSD,88132.27,0,99721.54
2026-04-15T17:24:23.043Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:24:23.818Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:24:24.050Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:24:24.812Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:24:30.041Z,EURUSD,88114.59,-4,99703.86
2026-04-15T17:24:30.801Z,EURUSD,88105.74,-4,99695.01
2026-04-15T17:24:31.095Z,XAUUSD,88105.74,0,99695.01
2026-04-15T17:24:31.801Z,XAUUSD,88105.74,0,99695.01
2026-04-15T17:24:37.043Z,EURUSD,88091.03,-4,99680.3
2026-04-15T17:24:37.840Z,EURUSD,88091.03,-4,99680.3
2026-04-15T17:24:38.042Z,XAUUSD,88091.03,0,99680.3
2026-04-15T17:24:38.795Z,XAUUSD,88091.03,0,99680.3
2026-04-15T17:24:44.051Z,EURUSD,88096.92,-4,99686.19
2026-04-15T17:24:44.799Z,EURUSD,88096.92,-4,99686.19
2026-04-15T17:24:45.057Z,XAUUSD,88096.92,0,99686.19
2026-04-15T17:24:45.798Z,XAUUSD,88096.92,0,99686.19
2026-04-15T17:24:51.060Z,EURUSD,88105.76,-4,99695.03
2026-04-15T17:24:51.822Z,EURUSD,88105.76,-4,99695.03
2026-04-15T17:24:52.075Z,XAUUSD,88105.76,0,99695.03
2026-04-15T17:24:52.827Z,XAUUSD,88105.76,0,99695.03
2026-04-15T17:24:58.057Z,EURUSD,88111.64,-4,99700.91
2026-04-15T17:24:58.786Z,EURUSD,88111.64,-4,99700.91
2026-04-15T17:24:59.063Z,XAUUSD,88111.64,0,99700.91
2026-04-15T17:24:59.791Z,XAUUSD,88111.64,0,99700.91
2026-04-15T17:25:05.053Z,EURUSD,88105.76,-4,99695.03
2026-04-15T17:25:05.825Z,EURUSD,88105.76,-4,99695.03
2026-04-15T17:25:06.076Z,XAUUSD,88111.64,0,99700.91
2026-04-15T17:25:12.070Z,EURUSD,88117.54,-4,99706.81
2026-04-15T17:25:12.118Z,EURUSD,88117.54,-4,99706.81
2026-04-15T17:25:13.072Z,XAUUSD,88117.54,0,99706.81
2026-04-15T17:25:13.336Z,XAUUSD,88114.59,0,99703.86
2026-04-15T17:25:19.062Z,EURUSD,88120.48,-4,99709.75
2026-04-15T17:25:19.331Z,EURUSD,88120.48,-4,99709.75
2026-04-15T17:25:20.080Z,XAUUSD,88120.48,0,99709.75
2026-04-15T17:25:20.290Z,XAUUSD,88120.48,0,99709.75
2026-04-15T17:25:26.070Z,EURUSD,88126.37,-4,99715.64
2026-04-15T17:25:26.321Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:25:27.063Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:25:27.280Z,XAUUSD,88135.22,0,99724.49
2026-04-15T17:25:33.054Z,EURUSD,88135.22,-4,99724.49
2026-04-15T17:25:33.325Z,EURUSD,88138.17,-4,99727.44
2026-04-15T17:25:34.078Z,XAUUSD,88138.17,0,99727.44
2026-04-15T17:25:34.294Z,XAUUSD,88138.17,0,99727.44
2026-04-15T17:25:40.059Z,EURUSD,88135.22,-4,99724.49
2026-04-15T17:25:40.323Z,EURUSD,88135.22,-4,99724.49
2026-04-15T17:25:41.081Z,XAUUSD,88135.22,0,99724.49
2026-04-15T17:25:41.282Z,XAUUSD,88135.22,0,99724.49
2026-04-15T17:25:47.098Z,EURUSD,88135.22,-4,99724.49
2026-04-15T17:25:47.301Z,EURUSD,88135.22,-4,99724.49
2026-04-15T17:25:48.109Z,XAUUSD,88135.22,0,99724.49
2026-04-15T17:25:48.308Z,XAUUSD,88135.22,0,99724.49
2026-04-15T17:25:54.040Z,EURUSD,88138.16,-4,99727.43
2026-04-15T17:25:54.353Z,EURUSD,88138.16,-4,99727.43
2026-04-15T17:25:55.300Z,XAUUSD,88138.16,0,99727.43
2026-04-15T17:26:00.329Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:26:01.283Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:26:01.319Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:26:02.288Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:26:07.569Z,EURUSD,88132.26,-4,99721.53
2026-04-15T17:26:08.318Z,EURUSD,88132.26,-4,99721.53
2026-04-15T17:26:09.065Z,XAUUSD,88132.26,0,99721.53
2026-04-15T17:26:09.283Z,XAUUSD,88132.26,0,99721.53
2026-04-15T17:26:15.099Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:26:15.293Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:26:16.305Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:26:21.553Z,EURUSD,88120.48,-4,99709.75
2026-04-15T17:26:22.295Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:26:22.575Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:26:23.292Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:26:30.070Z,EURUSD,88123.44,-4,99712.71
2026-04-15T17:26:30.081Z,EURUSD,88123.44,-4,99712.71
2026-04-15T17:26:31.041Z,XAUUSD,88123.44,0,99712.71
2026-04-15T17:26:37.072Z,EURUSD,88117.55,-4,99706.82
2026-04-15T17:26:37.072Z,EURUSD,88117.55,-4,99706.82
2026-04-15T17:26:38.047Z,XAUUSD,88117.55,0,99706.82
2026-04-15T17:26:38.044Z,XAUUSD,88117.55,0,99706.82
2026-04-15T17:26:44.031Z,EURUSD,88117.53,-4,99706.8
2026-04-15T17:26:44.064Z,EURUSD,88117.53,-4,99706.8
2026-04-15T17:26:45.044Z,XAUUSD,88117.53,0,99706.8
2026-04-15T17:26:45.074Z,XAUUSD,88117.53,0,99706.8
2026-04-15T17:26:51.058Z,EURUSD,88111.65,-4,99700.92
2026-04-15T17:26:51.080Z,EURUSD,88111.65,-4,99700.92
2026-04-15T17:26:52.050Z,XAUUSD,88111.65,0,99700.92
2026-04-15T17:26:52.067Z,XAUUSD,88111.65,0,99700.92
2026-04-15T17:26:58.047Z,EURUSD,88114.59,-4,99703.86
2026-04-15T17:26:59.048Z,XAUUSD,88114.59,0,99703.86
2026-04-15T17:27:03.315Z,EURUSD,88096.91,-4,99686.18
2026-04-15T17:27:04.321Z,XAUUSD,88096.91,0,99686.18
2026-04-15T17:27:05.042Z,EURUSD,88096.91,-4,99686.18
2026-04-15T17:27:06.052Z,XAUUSD,88096.91,0,99686.18
2026-04-15T17:27:10.303Z,EURUSD,88105.75,-4,99695.02
2026-04-15T17:27:11.421Z,XAUUSD,88108.7,0,99697.97
2026-04-15T17:27:12.036Z,EURUSD,88108.7,-4,99697.97
2026-04-15T17:27:17.603Z,EURUSD,88117.54,-4,99706.81
2026-04-15T17:27:18.566Z,XAUUSD,88117.54,0,99706.81
2026-04-15T17:27:18.819Z,EURUSD,88117.54,-4,99706.81
2026-04-15T17:27:24.561Z,EURUSD,88114.59,-4,99703.86
2026-04-15T17:27:25.346Z,EURUSD,88114.59,-4,99703.86
2026-04-15T17:27:25.567Z,XAUUSD,88114.59,0,99703.86
2026-04-15T17:27:26.302Z,XAUUSD,88114.59,0,99703.86
2026-04-15T17:27:31.571Z,EURUSD,88105.76,-4,99695.03
2026-04-15T17:27:32.334Z,EURUSD,88105.76,-4,99695.03
2026-04-15T17:27:32.590Z,XAUUSD,88105.76,0,99695.03
2026-04-15T17:27:33.285Z,XAUUSD,88108.7,0,99697.97
2026-04-15T17:27:38.570Z,EURUSD,88108.7,-4,99697.97
2026-04-15T17:27:39.307Z,EURUSD,88108.7,-4,99697.97
2026-04-15T17:27:39.575Z,XAUUSD,88108.7,0,99697.97
2026-04-15T17:27:40.317Z,XAUUSD,88108.7,0,99697.97
2026-04-15T17:27:45.559Z,EURUSD,88096.92,-4,99686.19
2026-04-15T17:27:46.303Z,EURUSD,88085.14,-4,99674.41
2026-04-15T17:27:46.555Z,XAUUSD,88093.98,0,99683.25
2026-04-15T17:27:47.316Z,XAUUSD,88091.03,0,99680.3
2026-04-15T17:27:52.545Z,EURUSD,88093.98,-4,99683.25
2026-04-15T17:27:53.303Z,EURUSD,88096.92,-4,99686.19
2026-04-15T17:27:53.548Z,XAUUSD,88105.76,0,99695.03
2026-04-15T17:27:54.305Z,XAUUSD,88117.53,0,99706.8
2026-04-15T17:27:59.574Z,EURUSD,88117.54,-4,99706.81
2026-04-15T17:28:00.331Z,EURUSD,88123.44,-4,99712.71
2026-04-15T17:28:00.627Z,XAUUSD,88123.44,0,99712.71
2026-04-15T17:28:01.280Z,XAUUSD,88123.44,0,99712.71
2026-04-15T17:28:06.551Z,EURUSD,88111.64,-4,99700.91
2026-04-15T17:28:07.300Z,EURUSD,88102.79,-4,99692.06
2026-04-15T17:28:07.595Z,XAUUSD,88102.79,0,99692.06
2026-04-15T17:28:08.298Z,XAUUSD,88102.79,0,99692.06
2026-04-15T17:28:13.548Z,EURUSD,88111.65,-4,99700.92
2026-04-15T17:28:14.300Z,EURUSD,88111.65,-4,99700.92
2026-04-15T17:28:15.297Z,XAUUSD,88117.53,0,99706.8
2026-04-15T17:28:20.580Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:28:21.297Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:28:21.549Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:28:22.301Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:28:27.588Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:28:28.335Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:28:28.544Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:28:29.330Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:28:34.567Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:28:35.563Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:28:35.571Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:28:36.574Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:28:41.547Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:28:42.561Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:28:42.595Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:28:43.572Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:28:48.583Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:28:49.540Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:28:49.564Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:28:55.573Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:28:55.811Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:28:56.570Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:28:56.804Z,XAUUSD,88129.32,0,99718.59
2026-04-15T17:29:02.604Z,EURUSD,88126.38,-4,99715.65
2026-04-15T17:29:02.809Z,EURUSD,88129.32,-4,99718.59
2026-04-15T17:29:03.566Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:29:04.063Z,XAUUSD,88126.38,0,99715.65
2026-04-15T17:29:09.540Z,EURUSD,88138.17,-4,99727.44
2026-04-15T17:29:10.052Z,EURUSD,88132.27,-4,99721.54
2026-04-15T17:29:10.552Z,XAUUSD,88135.22,0,99724.49
2026-04-15T17:29:11.055Z,XAUUSD,88135.22,0,99724.49
2026-04-15T17:29:16.545Z,EURUSD,88147.01,-4,99736.28
2026-04-15T17:29:17.050Z,EURUSD,88152.89,-4,99742.16
2026-04-15T17:29:18.051Z,XAUUSD,88152.89,0,99742.16
2026-04-15T17:29:23.050Z,EURUSD,88141.11,-4,99730.38
2026-04-15T17:29:24.056Z,EURUSD,88141.1,-4,99730.37
2026-04-15T17:29:24.065Z,XAUUSD,88141.1,0,99730.37
2026-04-15T17:29:25.050Z,XAUUSD,88141.11,0,99730.38
2026-04-15T17:29:30.052Z,EURUSD,88141.11,-4,99730.38
2026-04-15T17:29:31.051Z,EURUSD,88141.11,-4,99730.38
2026-04-15T17:29:31.310Z,XAUUSD,88144.05,0,99733.32
2026-04-15T17:29:32.308Z,XAUUSD,88141.1,0,99730.37
2026-04-15T17:29:37.332Z,EURUSD,88147.01,-4,99736.28
2026-04-15T17:29:38.310Z,XAUUSD,88147.01,0,99736.28
2026-04-15T17:29:38.346Z,EURUSD,88147.01,-4,99736.28
2026-04-15T17:29:39.301Z,XAUUSD,88147.01,0,99736.28
2026-04-15T17:29:44.305Z,EURUSD,88144.06,-4,99733.33
2026-04-15T17:29:45.300Z,EURUSD,88144.06,-4,99733.33
2026-04-15T17:29:45.314Z,XAUUSD,88144.06,0,99733.33
2026-04-15T17:29:46.300Z,XAUUSD,88144.06,0,99733.33
2026-04-15T17:29:51.288Z,EURUSD,88147,-4,99736.27
2026-04-15T17:29:52.284Z,EURUSD,88149.95,-4,99739.22
2026-04-15T17:29:52.285Z,XAUUSD,88149.95,0,99739.22
2026-04-15T17:29:58.311Z,EURUSD,88147,-4,99736.27
2026-04-15T17:29:59.306Z,XAUUSD,88149.95,0,99739.22
2026-04-15T17:29:59.317Z,EURUSD,88149.95,-4,99739.22
2026-04-15T17:30:00.321Z,XAUUSD,88149.95,0,99739.22
2026-04-15T17:30:05.324Z,EURUSD,88141.11,-4,99730.38
2026-04-15T17:30:06.298Z,EURUSD,88141.11,-4,99730.38
2026-04-15T17:30:06.560Z,XAUUSD,88141.11,0,99730.38
2026-04-15T17:30:07.304Z,XAUUSD,88144.06,0,99733.33
2026-04-15T17:30:12.536Z,EURUSD,88147,-4,99736.27
2026-04-15T17:30:13.591Z,XAUUSD,88147,0,99736.27
2026-04-15T17:30:19.553Z,EURUSD,88152.9,-4,99742.17
2026-04-15T17:30:19.565Z,EURUSD,88152.9,-4,99742.17
2026-04-15T17:30:20.540Z,XAUUSD,88164.69,0,99753.96
2026-04-15T17:30:20.555Z,XAUUSD,88164.69,0,99753.96
2026-04-15T17:30:26.545Z,EURUSD,88164.69,-4,99753.96
2026-04-15T17:30:26.557Z,EURUSD,88164.69,-4,99753.96
2026-04-15T17:30:27.545Z,XAUUSD,88164.69,0,99753.96
2026-04-15T17:30:27.582Z,XAUUSD,88164.69,0,99753.96
2026-04-15T17:30:33.541Z,EURUSD,88161.73,-4,99751
2026-04-15T17:30:33.551Z,EURUSD,88161.73,-4,99751
2026-04-15T17:30:34.569Z,XAUUSD,88164.68,0,99753.95
2026-04-15T17:30:34.576Z,XAUUSD,88164.68,0,99753.95
2026-04-15T17:30:40.552Z,EURUSD,88176.47,-4,99765.74
2026-04-15T17:30:40.578Z,EURUSD,88176.47,-4,99765.74
2026-04-15T17:30:41.550Z,XAUUSD,88176.47,0,99765.74
2026-04-15T17:30:41.600Z,XAUUSD,88176.47,0,99765.74
2026-04-15T17:30:47.575Z,EURUSD,88170.58,-4,99759.85
2026-04-15T17:30:47.576Z,EURUSD,88170.58,-4,99759.85
2026-04-15T17:30:48.532Z,XAUUSD,88170.58,0,99759.85
2026-04-15T17:30:48.552Z,XAUUSD,88170.58,0,99759.85
2026-04-15T17:30:54.569Z,EURUSD,88173.52,-4,99762.79
